Unnamed: 0,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
6303,19628,ACTIVE,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19628Charter Sightseeing,19628Charter Sightseeing
6402,16786,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16786Charter Sightseeing,16786Charter Sightseeing
6404,16777,ACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16777Charter Sightseeing,16777Charter Sightseeing
6836,13564,INACTIVE,FREIGHTLINER,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,13564Charter Sightseeing,13564Charter Sightseeing
7316,13760,INACTIVE,FREIGHLINE,X LINE SHUTTLE,2000.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,13760Charter Sightseeing,13760Charter Sightseeing
8221,17290,INACTIVE,CHAMPION,TROLLEY,2000.0,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,17290Charter Sightseeing,17290Charter Sightseeing
8434,10713,INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,10713Charter Sightseeing,10713Charter Sightseeing
8649,16779,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16779Charter Sightseeing,16779Charter Sightseeing
8740,9035,INACTIVE,FREIGHLINE,TROLLEY,2008.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,9035Charter Sightseeing,9035Charter Sightseeing
9059,16781,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16781Charter Sightseeing,16781Charter Sightseeing
9217,9309,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,ANLONG KE,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,9309Livery,9309Livery
9700,19156,INACTIVE,MCI,4505,2007.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19156Charter Sightseeing,19156Charter Sightseeing
9818,16780,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16780Charter Sightseeing,16780Charter Sightseeing
10795,23341,INACTIVE,TOYOTA,CAMRY,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,23341Charter Sightseeing,23341Charter Sightseeing
10820,20603,INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,20603Charter Sightseeing,20603Charter Sightseeing
11018,23327,INACTIVE,TOYOTA,CAMRY,2006.0,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,23327Charter Sightseeing,23327Charter Sightseeing
11089,17871,INACTIVE,FREIGHLINE,TROLLEY,2002.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,17871Charter Sightseeing,17871Charter Sightseeing
11097,19769,INACTIVE,FREIGHTLINER,TROLLEY,2002.0,RED/GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,19769Charter Sightseeing,19769Charter Sightseeing
11395,18262,INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,18262Charter Sightseeing,18262Charter Sightseeing
11441,13009,INACTIVE,FREIGHLINE,M2 106,2016.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,13009Charter Sightseeing,13009Charter Sightseeing
11499,14071,INACTIVE,FREIGHTLINER,G40M2,2015.0,WHITE,Diesel,N,"K I S, INC.",CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,14071Charter Sightseeing,14071Charter Sightseeing
11654,19626,INACTIVE,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19626Charter Sightseeing,19626Charter Sightseeing
12010,19163,INACTIVE,MCI,D4505,2006.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19163Charter Sightseeing,19163Charter Sightseeing
12225,16782,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16782Charter Sightseeing,16782Charter Sightseeing
12532,20605,INACTIVE,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,20605Charter Sightseeing,20605Charter Sightseeing
12716,19627,RESERVED,ALEXDER DENNIS LTD,E400H,2014.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19627Charter Sightseeing,19627Charter Sightseeing
13066,16778,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16778Charter Sightseeing,16778Charter Sightseeing
13379,19163,INACTIVE,MCI,D4505,2006.0,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,19163Charter Sightseeing,19163Charter Sightseeing
13778,18261,INACTIVE,DOUBLE SHUFLE,TROLLEY,2004.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,18261Charter Sightseeing,18261Charter Sightseeing
13856,16784,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16784Charter Sightseeing,16784Charter Sightseeing
14247,11399,INACTIVE,FREIGHLINE,X LINE SHUTTLE,2002.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,11399Charter Sightseeing,11399Charter Sightseeing
14405,17802,INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,17802Charter Sightseeing,17802Charter Sightseeing
14612,7224,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Diesel,N,FRARS INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7224Livery,7224Livery
15157,16904,INACTIVE,SPEC-CONSTED,TROLLEY,2014.0,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,16904Charter Sightseeing,16904Charter Sightseeing
15250,16776,INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16776Charter Sightseeing,16776Charter Sightseeing
15414,10714,INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015.0,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,10714Charter Sightseeing,10714Charter Sightseeing
15790,16002,INACTIVE,THOMAS,TROLLEY,2005.0,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,16002Charter Sightseeing,16002Charter Sightseeing
15960,7848,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Diesel,N,NURIA ENTERPRISE INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7848Livery,7848Livery
16212,16785,RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013.0,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,16785Charter Sightseeing,16785Charter Sightseeing
16396,20604,RESERVED,GILLIG,TRANSIT,2015.0,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609.0,DIS-AFFILIATED,Owner Manager,20604Charter Sightseeing,20604Charter Sightseeing
291,9067,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9067Livery,9067Livery
1540,3861,SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3861Taxi,3861Taxi
1541,1358,ACTIVE,KIA,NIRO,2023.0,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641.0,Independent1,Owner-Operator,1358Taxi,1358Taxi
1863,9872,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9872Low Speed Electric,9872Low Speed Electric
3279,126,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,126Pedicab,126Pedicab
3505,9873,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9873Low Speed Electric,9873Low Speed Electric
3892,4512,FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4512Taxi,4512Taxi
3901,9876,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9876Low Speed Electric,9876Low Speed Electric
4441,9067,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9067Livery,9067Livery
4744,9875,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9875Low Speed Electric,9875Low Speed Electric
4884,7560,VIOLATION,TESLA,Y,2023.0,BLACK,Electric,N,CLEARPATH MOBILITY LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,7560Livery,7560Livery
5608,1358,ACTIVE,KIA,NIRO,2023.0,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641.0,Independent1,Owner-Operator,1358Taxi,1358Taxi
5668,8730,ACTIVE,LUCID,AIR TOURING,2023.0,BLACK,Electric,N,ECO ELITE LIMOUSINE LLC,CHICAGO,IL,60614.0,DIS-AFFILIATED,Owner Manager,8730Livery,8730Livery
6146,7565,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,7565Livery,7565Livery
7792,1032,FORECLOSURE,TESLA,MODEL 3,2021.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1032Taxi,1032Taxi
8336,2642,VIOLATION,TESLA,Y,2022.0,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2642Taxi,2642Taxi
8629,4083,SURRENDER,TESLA,Y,2020.0,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4083Taxi,4083Taxi
9415,128,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,128Pedicab,128Pedicab
9807,7699,VIOLATION,POLARIS,GEM E6,2019.0,WHITE,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,7699Livery,7699Livery
9998,8011,ACTIVE,TESLA,MODEL Y,2022.0,BLACK,Electric,N,NUR MOTORS LLC,CHICAGO,IL,60613.0,DIS-AFFILIATED,Owner Manager,8011Livery,8011Livery
10124,7461,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,7461Livery,7461Livery
11223,7763,ACTIVE,BMW,750LI,2023.0,SILVER,Electric,N,ARDA INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,7763Livery,7763Livery
11553,8647,ACTIVE,CADILLAC,LYRIQ,2024.0,BLACK,Electric,N,WHERE 2 LIMOUSINE LIMITED,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8647Livery,8647Livery
11921,8321,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SUFIYAN I INC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,8321Livery,8321Livery
12142,9874,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9874Low Speed Electric,9874Low Speed Electric
14059,125,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,125Pedicab,125Pedicab
14596,128,ACTIVE,MAINSTREET,SMASHCAB,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,128Pedicab,128Pedicab
14733,124,ACTIVE,MAINSTREET,BOARDWALK,2008.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,124Pedicab,124Pedicab
14746,7730,VIOLATION,POLARIS,GEM E6,2019.0,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,7730Livery,7730Livery
14869,120,ACTIVE,PRECISION,PP6,2018.0,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,120Pedicab,120Pedicab
15031,9695,ACTIVE,TESLA,Y,2021.0,BLACK,Electric,N,SIKDER IMAM,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9695Livery,9695Livery
15420,9871,VIOLATION,TUK TUK,L5 LIMO GT,2018.0,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,9871Low Speed Electric,9871Low Speed Electric
16245,4659,VIOLATION,TOYOTA,BZ4X,2023.0,WHITE,Electric,N,CHICAGO MEDALLION FOUR LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4659Taxi,4659Taxi
56,4595,VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,N,AMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4595Taxi,4595Taxi
129,4540,VIOLATION,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,ELSTON FOUR LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4540Taxi,4540Taxi
148,1759,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,1759 INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1759Taxi,1759Taxi
248,6897,REVOKED,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,N,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6897Taxi,6897Taxi
252,5774,VIOLATION,FORD,CROWN VICTORIA,2011.0,WHITE,Flex Fuel,N,THOMAS A. ZUMMO,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5774Taxi,5774Taxi
296,5993,ACTIVE,DODGE,GRAND CARAVAN,2017.0,YELLOW,Flex Fuel,Y,FANTASTIC TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5993Taxi,5993Taxi
369,6128,ACTIVE,FORD,ESCAPE,2012.0,WHITE/BLACK/STRIPES,Flex Fuel,N,ADE CROWN INC,CHICAGO,IL,60628.0,Independent1,Owner-Operator,6128Taxi,6128Taxi
377,6761,ACTIVE,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,Y,SALMA & YOUSEF CAB INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6761Taxi,6761Taxi
404,2518,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,Y,ARYA RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2518Taxi,2518Taxi
617,3086,VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,C & D CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3086Taxi,3086Taxi
650,2780,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Flex Fuel,Y,G.G. TRANSIT CORP.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2780Taxi,2780Taxi
775,3251,SURRENDER,DODGE,GRAND CARAVAN,2017.0,WHITE,Flex Fuel,Y,BESSIES CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3251Taxi,3251Taxi
817,6507,VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,TORIA INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,6507Taxi,6507Taxi
952,138,ACTIVE,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",138Taxi,138Taxi
1002,4175,ACTIVE,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,"LEMPIRA, INC.",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4175Taxi,4175Taxi
1085,6898,VIOLATION,DODGE,GRAND CARAVAN,2013.0,WHITE,Flex Fuel,Y,SHAZIF CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6898Taxi,6898Taxi
1182,2711,VIOLATION,DODGE,CARAVAN,2014.0,WHITE,Flex Fuel,Y,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2711Taxi,2711Taxi
1304,5402,VIOLATION,DODGE,GRAND CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5402Taxi,5402Taxi
1335,739,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,739Taxi,739Taxi
1379,4260,VIOLATION,DODGE,CARAVAN,2012.0,WHITE,Flex Fuel,N,4260 CAB CORPORATION,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4260Taxi,4260Taxi
1433,5029,SURRENDER,TOYOTA,SIENNA,2015.0,WHITE,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5029Taxi,5029Taxi
1538,5868,VIOLATION,CHEVROLET,HHR,2011.0,WHITE,Flex Fuel,N,YAYE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,5868Taxi,5868Taxi
1580,5244,FORECLOSURE,DODGE,CARAVAN,2016.0,GREEN,Flex Fuel,Y,TERRA TAXI TWO CORP,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5244Taxi,5244Taxi
1795,5039,SURRENDER,DODGE,GRAND CARAVAN,2016.0,GREEN,Flex Fuel,Y,NECT 2 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5039Taxi,5039Taxi
1965,2403,SURRENDER,DODGE,GRAND CARAVAN,2010.0,WHITE,Flex Fuel,N,AVENUE TRANSPORTATION INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2403Taxi,2403Taxi
1969,4939,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Flex Fuel,N,ALEX K OWOYEMI,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner-Operator,4939Taxi,4939Taxi
2207,3405,VIOLATION,VPG,MV-1,2014.0,WHITE,Flex Fuel,Y,NOBLE CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3405Taxi,3405Taxi
2235,5448,VIOLATION,CHRYSLER,TOWN AND COUNTRY,2013.0,YELLOW,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5448Taxi,5448Taxi
2341,2206,VIOLATION,DODGE,CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2206Taxi,2206Taxi
2440,4480,VIOLATION,DODGE,GRAND CARAVAN,2016.0,WHITE,Flex Fuel,Y,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4480Taxi,4480Taxi
2486,3703,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,AMERICAN ROCKIN BABY INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,3703Taxi,3703Taxi
2511,6892,VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Flex Fuel,Y,LMBK HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6892Taxi,6892Taxi
2526,353,SURRENDER,DODGE,CARAVAN,2016.0,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",353Taxi,353Taxi
2569,3252,VIOLATION,FORD,CROWN VICTORIA,2009.0,WHITE,Flex Fuel,N,GAITHER CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3252Taxi,3252Taxi
2573,5492,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,BUCKINGHAM CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5492Taxi,5492Taxi
2756,537,SURRENDER,DODGE,CARAVAN,2010.0,GREEN,Flex Fuel,Y,LIBRA TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",537Taxi,537Taxi
2784,1257,VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,Y,RIVERSIDE CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1257Taxi,1257Taxi
2794,1146,VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Flex Fuel,Y,ROBE TAXI CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1146Taxi,1146Taxi
2813,3870,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,ANDREW AND STEVEN CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3870Taxi,3870Taxi
3154,1968,REVOKED,TOYOTA,SCION,2015.0,WHITE,Flex Fuel,N,CUNNINGHAM CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1968Taxi,1968Taxi
3250,2233,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Flex Fuel,Y,"OLAN CAB CO., INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2233Taxi,2233Taxi
3370,6029,VIOLATION,CHEVROLET,IMPALA,2013.0,WHITE,Flex Fuel,N,BP CAB COMPANY INC,CHICAGO,IL,60641.0,Independent2,Owner-Operator,6029Taxi,6029Taxi
3498,5112,VIOLATION,DODGE,GRAND CARAVAN,2015.0,WHITE,Flex Fuel,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5112Taxi,5112Taxi
3721,4064,VIOLATION,DODGE,CARAVAN,2017.0,WHITE,Flex Fuel,Y,WEST END TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4064Taxi,4064Taxi
3756,5636,VIOLATION,FORD,CROWN VICTORIA,2011.0,WHITE,Flex Fuel,N,BORDEP INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,5636Taxi,5636Taxi
3782,3379,VIOLATION,DODGE,CARAVAN,2010.0,WHITE,Flex Fuel,N,ANTWI ADJEI,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,3379Taxi,3379Taxi
3801,5746,VIOLATION,DODGE,GRAND CARAVAN,2012.0,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5746Taxi,5746Taxi
3825,1898,VIOLATION,DODGE,CARAVAN,2013.0,WHITE,Flex Fuel,N,PROGENY CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1898Taxi,1898Taxi
3847,6686,ACTIVE,DODGE,GRAND CARAVAN,2017.0,BLACK,Flex Fuel,N,MENTEE ENTERPRISES LLC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,6686Taxi,6686Taxi
